Country,Year,FDI Stocks - Inward (% of GDP)
Portugal,2014,53.817843749963
Portugal,2015,61.944328825397
Portugal,2016,59.452644748409
Portugal,2017,68.743146598341
Portugal,2018,61.006086131224
Portugal,2019,65.769241817878
Portugal,2020,76.979461112356
Portugal,2021,70.007139678486
Portugal,2022,70.319173287513
Russia,2005,21.768191035115
Russia,2006,24.819732168133
Russia,2007,34.977027253543
Russia,2008,11.933763288964
Russia,2009,27.975114888044
Russia,2010,28.342843466825
Russia,2011,19.988142271239
Russia,2012,19.843136899735
Russia,2013,20.566245141703
Russia,2014,14.084738906482
Russia,2015,19.270368072332
Russia,2016,30.851685403819
Russia,2017,28.022060743273
Russia,2018,24.623792031511
Russia,2019,29.224932110565
Russia,2020,30.269479370914
Russia,2021,27.983222099149
Russia,2022,16.886894704963
Russia,2005,21.768191035115
Russia,2006,24.819732168133
Russia,2007,34.977027253543
Russia,2008,11.933763288964
Russia,2009,27.975114888044
Russia,2010,28.342843466825
Russia,2011,19.988142271239
Russia,2012,19.843136899735
Russia,2013,20.566245141703
Russia,2014,14.084738906482
Russia,2015,19.270368072332
Russia,2016,30.851685403819
Russia,2017,28.022060743273
Russia,2018,24.623792031511
Russia,2019,29.224932110565
Russia,2020,30.269479370914
Russia,2021,27.983222099149
Russia,2022,16.886894704963
Russia,2005,21.768191035115
Russia,2006,24.819732168133
Russia,2007,34.977027253543
Russia,2008,11.933763288964
Russia,2009,27.975114888044
Russia,2010,28.342843466825
Russia,2011,19.988142271239
Russia,2012,19.843136899735
Russia,2013,20.566245141703
Russia,2014,14.084738906482
Russia,2015,19.270368072332
Russia,2016,30.851685403819
Russia,2017,28.022060743273
Russia,2018,24.623792031511
Russia,2019,29.224932110565
Russia,2020,30.269479370914
Russia,2021,27.983222099149
Russia,2022,16.886894704963
Russia,2005,21.768191035115
Russia,2006,24.819732168133
Russia,2007,34.977027253543
Russia,2008,11.933763288964
Russia,2009,27.975114888044
Russia,2010,28.342843466825
Russia,2011,19.988142271239
Russia,2012,19.843136899735
Russia,2013,20.566245141703
Russia,2014,14.084738906482
Russia,2015,19.270368072332
Russia,2016,30.851685403819
Russia,2017,28.022060743273
Russia,2018,24.623792031511
Russia,2019,29.224932110565
Russia,2020,30.269479370914
Russia,2021,27.983222099149
Russia,2022,16.886894704963
Russia,2005,21.768191035115
Russia,2006,24.819732168133
Russia,2007,34.977027253543
Russia,2008,11.933763288964
Russia,2009,27.975114888044
Russia,2010,28.342843466825
Russia,2011,19.988142271239
Russia,2012,19.843136899735
Russia,2013,20.566245141703
Russia,2014,14.084738906482
Russia,2015,19.270368072332
Russia,2016,30.851685403819
Russia,2017,28.022060743273
Russia,2018,24.623792031511
Russia,2019,29.224932110565
Russia,2020,30.269479370914
Russia,2021,27.983222099149
Russia,2022,16.886894704963
Russia,2005,21.768191035115
Russia,2006,24.819732168133
Russia,2007,34.977027253543
Russia,2008,11.933763288964
Russia,2009,27.975114888044
Russia,2010,28.342843466825
Russia,2011,19.988142271239
Russia,2012,19.843136899735
Russia,2013,20.566245141703
Russia,2014,14.084738906482
Russia,2015,19.270368072332
Russia,2016,30.851685403819
Russia,2017,28.022060743273
Russia,2018,24.623792031511
Russia,2019,29.224932110565
Russia,2020,30.269479370914
Russia,2021,27.983222099149
Russia,2022,16.886894704963
Saudi Arabia,2007,17.676684693839
Saudi Arabia,2008,21.726853338367
Saudi Arabia,2009,34.511658062181
Saudi Arabia,2010,33.391788918228
Saudi Arabia,2011,27.822904953249
Saudi Arabia,2012,27.043335360576
Saudi Arabia,2013,27.844072521008
Saudi Arabia,2014,28.546130895522
Saudi Arabia,2015,34.244253294933
Saudi Arabia,2016,35.895408906655
Saudi Arabia,2017,33.048360938451
Saudi Arabia,2018,28.388385271377
Saudi Arabia,2019,29.41404861997
Saudi Arabia,2020,34.373942949905
Saudi Arabia,2021,31.319494453304
Saudi Arabia,2022,26.612945315005
Saudi Arabia,2007,17.676684693839
Saudi Arabia,2008,21.726853338367
Saudi Arabia,2009,34.511658062181
Saudi Arabia,2010,33.391788918228
Saudi Arabia,2011,27.822904953249
Saudi Arabia,2012,27.043335360576
Saudi Arabia,2013,27.844072521008
Saudi Arabia,2014,28.546130895522
Saudi Arabia,2015,34.244253294933
Saudi Arabia,2016,35.895408906655
Saudi Arabia,2017,33.048360938451
Saudi Arabia,2018,28.388385271377
Saudi Arabia,2019,29.41404861997
Saudi Arabia,2020,34.373942949905
Saudi Arabia,2021,31.319494453304
Saudi Arabia,2022,26.612945315005
Saudi Arabia,2007,17.676684693839
Saudi Arabia,2008,21.726853338367
Saudi Arabia,2009,34.511658062181
Saudi Arabia,2010,33.391788918228
Saudi Arabia,2011,27.822904953249
Saudi Arabia,2012,27.043335360576
Saudi Arabia,2013,27.844072521008
Saudi Arabia,2014,28.546130895522
Saudi Arabia,2015,34.244253294933
Saudi Arabia,2016,35.895408906655
Saudi Arabia,2017,33.048360938451
Saudi Arabia,2018,28.388385271377
Saudi Arabia,2019,29.41404861997
Saudi Arabia,2020,34.373942949905
Saudi Arabia,2021,31.319494453304
Saudi Arabia,2022,26.612945315005
Saudi Arabia,2007,17.676684693839
Saudi Arabia,2008,21.726853338367
Saudi Arabia,2009,34.511658062181
Saudi Arabia,2010,33.391788918228
Saudi Arabia,2011,27.822904953249
Saudi Arabia,2012,27.043335360576
Saudi Arabia,2013,27.844072521008
Saudi Arabia,2014,28.546130895522
Saudi Arabia,2015,34.244253294933
Saudi Arabia,2016,35.895408906655
Saudi Arabia,2017,33.048360938451
Saudi Arabia,2018,28.388385271377
Saudi Arabia,2019,29.41404861997
Saudi Arabia,2020,34.373942949905
Saudi Arabia,2021,31.319494453304
Saudi Arabia,2022,26.612945315005
Saudi Arabia,2007,17.676684693839
Saudi Arabia,2008,21.726853338367
Saudi Arabia,2009,34.511658062181
Saudi Arabia,2010,33.391788918228
Saudi Arabia,2011,27.822904953249
Saudi Arabia,2012,27.043335360576
Saudi Arabia,2013,27.844072521008
Saudi Arabia,2014,28.546130895522
Saudi Arabia,2015,34.244253294933
Saudi Arabia,2016,35.895408906655
Saudi Arabia,2017,33.048360938451
Saudi Arabia,2018,28.388385271377
Saudi Arabia,2019,29.41404861997
Saudi Arabia,2020,34.373942949905
Saudi Arabia,2021,31.319494453304
Saudi Arabia,2022,26.612945315005
Slovakia,2005,60.354396532927
Slovakia,2006,67.454432909719
Slovakia,2007,61.920037645535
Slovakia,2008,52.121637992845
Slovakia,2009,58.771624100625
Slovakia,2010,55.206171796936
Slovakia,2011,52.017759216813
Slovakia,2012,58.250189084622
Slovakia,2013,58.646638676312
Slovakia,2014,49.03344874065
Slovakia,2015,51.760706977638
Slovakia,2016,52.907494894782
Slovakia,2017,62.216754265877
Slovakia,2018,56.395815676576
Slovakia,2019,57.327189606308
Slovakia,2020,60.241876284182
Slovakia,2021,50.417598333772
Slovakia,2022,49.683895287077
Slovakia,2005,60.354396532927
Slovakia,2006,67.454432909719
Slovakia,2007,61.920037645535
Slovakia,2008,52.121637992845
Slovakia,2009,58.771624100625
Slovakia,2010,55.206171796936
Slovakia,2011,52.017759216813
Slovakia,2012,58.250189084622
Slovakia,2013,58.646638676312
Slovakia,2014,49.03344874065
Slovakia,2015,51.760706977638
Slovakia,2016,52.907494894782
Slovakia,2017,62.216754265877
Slovakia,2018,56.395815676576
Slovakia,2019,57.327189606308
Slovakia,2020,60.241876284182
Slovakia,2021,50.417598333772
Slovakia,2022,49.683895287077
Slovakia,2005,60.354396532927
Slovakia,2006,67.454432909719
Slovakia,2007,61.920037645535
Slovakia,2008,52.121637992845
Slovakia,2009,58.771624100625
Slovakia,2010,55.206171796936
Slovakia,2011,52.017759216813
Slovakia,2012,58.250189084622
Slovakia,2013,58.646638676312
Slovakia,2014,49.03344874065
Slovakia,2015,51.760706977638
Slovakia,2016,52.907494894782
Slovakia,2017,62.216754265877
Slovakia,2018,56.395815676576
Slovakia,2019,57.327189606308
Slovakia,2020,60.241876284182
Slovakia,2021,50.417598333772
Slovakia,2022,49.683895287077
Slovakia,2005,60.354396532927
Slovakia,2006,67.454432909719
Slovakia,2007,61.920037645535
Slovakia,2008,52.121637992845
Slovakia,2009,58.771624100625
Slovakia,2010,55.206171796936
Slovakia,2011,52.017759216813
Slovakia,2012,58.250189084622
Slovakia,2013,58.646638676312
Slovakia,2014,49.03344874065
Slovakia,2015,51.760706977638
Slovakia,2016,52.907494894782
Slovakia,2017,62.216754265877
Slovakia,2018,56.395815676576
Slovakia,2019,57.327189606308
Slovakia,2020,60.241876284182
Slovakia,2021,50.417598333772
Slovakia,2022,49.683895287077
Slovakia,2005,60.354396532927
Slovakia,2006,67.454432909719
Slovakia,2007,61.920037645535
Slovakia,2008,52.121637992845
Slovakia,2009,58.771624100625
Slovakia,2010,55.206171796936
Slovakia,2011,52.017759216813
Slovakia,2012,58.250189084622
Slovakia,2013,58.646638676312
Slovakia,2014,49.03344874065
Slovakia,2015,51.760706977638
Slovakia,2016,52.907494894782
Slovakia,2017,62.216754265877
Slovakia,2018,56.395815676576
Slovakia,2019,57.327189606308
Slovakia,2020,60.241876284182
Slovakia,2021,50.417598333772
Slovakia,2022,49.683895287077
Slovakia,2005,60.354396532927
Slovakia,2006,67.454432909719
Slovakia,2007,61.920037645535
Slovakia,2008,52.121637992845
Slovakia,2009,58.771624100625
Slovakia,2010,55.206171796936
Slovakia,2011,52.017759216813
Slovakia,2012,58.250189084622
Slovakia,2013,58.646638676312
Slovakia,2014,49.03344874065
Slovakia,2015,51.760706977638
Slovakia,2016,52.907494894782
Slovakia,2017,62.216754265877
Slovakia,2018,56.395815676576
Slovakia,2019,57.327189606308
Slovakia,2020,60.241876284182
Slovakia,2021,50.417598333772
Slovakia,2022,49.683895287077
Slovenia,2005,19.488121112078
Slovenia,2006,22.433297148566
Slovenia,2007,22.757104435624
Slovenia,2008,21.453461957427
Slovenia,2009,22.299754844838
Slovenia,2010,22.12643439413
Slovenia,2011,22.275342424629
Slovenia,2012,26.19670092984
Slovenia,2013,25.340235914468
Slovenia,2014,24.771640945049
Slovenia,2015,29.3275596819
Slovenia,2016,30.540203917803
Slovenia,2017,34.449801796615
Slovenia,2018,32.237040379723
Slovenia,2019,33.416776865997
Slovenia,2020,38.055533766031
Slovenia,2021,34.397379843371
Slovenia,2022,35.868862947692
Slovenia,2005,19.488121112078
Slovenia,2006,22.433297148566
Slovenia,2007,22.757104435624
Slovenia,2008,21.453461957427
Slovenia,2009,22.299754844838
Slovenia,2010,22.12643439413
Slovenia,2011,22.275342424629
Slovenia,2012,26.19670092984
Slovenia,2013,25.340235914468
Slovenia,2014,24.771640945049
Slovenia,2015,29.3275596819
Slovenia,2016,30.540203917803
Slovenia,2017,34.449801796615
Slovenia,2018,32.237040379723
Slovenia,2019,33.416776865997
Slovenia,2020,38.055533766031
Slovenia,2021,34.397379843371
Slovenia,2022,35.868862947692
Slovenia,2005,19.488121112078
Slovenia,2006,22.433297148566
Slovenia,2007,22.757104435624
Slovenia,2008,21.453461957427
Slovenia,2009,22.299754844838
Slovenia,2010,22.12643439413
Slovenia,2011,22.275342424629
Slovenia,2012,26.19670092984
Slovenia,2013,25.340235914468
Slovenia,2014,24.771640945049
Slovenia,2015,29.3275596819
Slovenia,2016,30.540203917803
Slovenia,2017,34.449801796615
Slovenia,2018,32.237040379723
Slovenia,2019,33.416776865997
Slovenia,2020,38.055533766031
Slovenia,2021,34.397379843371
Slovenia,2022,35.868862947692
Slovenia,2005,19.488121112078
Slovenia,2006,22.433297148566
Slovenia,2007,22.757104435624
Slovenia,2008,21.453461957427
Slovenia,2009,22.299754844838
Slovenia,2010,22.12643439413
Slovenia,2011,22.275342424629
Slovenia,2012,26.19670092984
Slovenia,2013,25.340235914468
Slovenia,2014,24.771640945049
Slovenia,2015,29.3275596819
Slovenia,2016,30.540203917803
Slovenia,2017,34.449801796615
Slovenia,2018,32.237040379723
Slovenia,2019,33.416776865997
Slovenia,2020,38.055533766031
Slovenia,2021,34.397379843371
Slovenia,2022,35.868862947692
Slovenia,2005,19.488121112078
Slovenia,2006,22.433297148566
Slovenia,2007,22.757104435624
Slovenia,2008,21.453461957427
Slovenia,2009,22.299754844838
Slovenia,2010,22.12643439413
Slovenia,2011,22.275342424629
Slovenia,2012,26.19670092984
Slovenia,2013,25.340235914468
Slovenia,2014,24.771640945049
Slovenia,2015,29.3275596819
Slovenia,2016,30.540203917803
Slovenia,2017,34.449801796615
Slovenia,2018,32.237040379723
Slovenia,2019,33.416776865997
Slovenia,2020,38.055533766031
Slovenia,2021,34.397379843371
Slovenia,2022,35.868862947692
Slovenia,2005,19.488121112078
Slovenia,2006,22.433297148566
Slovenia,2007,22.757104435624
Slovenia,2008,21.453461957427
Slovenia,2009,22.299754844838
Slovenia,2010,22.12643439413
Slovenia,2011,22.275342424629
Slovenia,2012,26.19670092984
Slovenia,2013,25.340235914468
Slovenia,2014,24.771640945049
Slovenia,2015,29.3275596819
Slovenia,2016,30.540203917803
Slovenia,2017,34.449801796615
Slovenia,2018,32.237040379723
Slovenia,2019,33.416776865997
Slovenia,2020,38.055533766031
Slovenia,2021,34.397379843371
Slovenia,2022,35.868862947692
Sweden,2013,61.311448504132
Sweden,2014,50.437203272367
Sweden,2015,57.678842414524
Sweden,2016,56.997397097835
Sweden,2017,62.450222874651
Sweden,2018,56.593756015025
Sweden,2019,61.181210402169
Sweden,2020,72.335685167155
Sweden,2021,60.571172793905
Sweden,2022,60.664960026311
Sweden,2013,61.311448504132
Sweden,2014,50.437203272367
Sweden,2015,57.678842414524
Sweden,2016,56.997397097835
Sweden,2017,62.450222874651
Sweden,2018,56.593756015025
Sweden,2019,61.181210402169
Sweden,2020,72.335685167155
Sweden,2021,60.571172793905
Sweden,2022,60.664960026311
Sweden,2013,61.311448504132
Sweden,2014,50.437203272367
Sweden,2015,57.678842414524
Sweden,2016,56.997397097835
Sweden,2017,62.450222874651
Sweden,2018,56.593756015025
Sweden,2019,61.181210402169
Sweden,2020,72.335685167155
Sweden,2021,60.571172793905
Sweden,2022,60.664960026311
Turkiye,2005,14.086496007325
Turkiye,2006,17.076126058204
Turkiye,2007,22.773399682851
Turkiye,2008,10.433392567168
Turkiye,2009,22.153757631035
Turkiye,2010,24.086850479589
Turkiye,2011,16.286166129481
Turkiye,2012,21.591474203966
Turkiye,2013,15.852161048404
Turkiye,2014,19.562461445656
Turkiye,2015,18.446364399975
Turkiye,2016,17.174726883244
Turkiye,2017,22.882374690421
Turkiye,2018,18.613785101083
Turkiye,2019,21.140507054026
Turkiye,2020,31.876333492899
Turkiye,2021,16.962556522344
Turkiye,2022,22.300149503073
Turkiye,2005,14.086496007325
Turkiye,2006,17.076126058204
Turkiye,2007,22.773399682851
Turkiye,2008,10.433392567168
Turkiye,2009,22.153757631035
Turkiye,2010,24.086850479589
Turkiye,2011,16.286166129481
Turkiye,2012,21.591474203966
Turkiye,2013,15.852161048404
Turkiye,2014,19.562461445656
Turkiye,2015,18.446364399975
Turkiye,2016,17.174726883244
Turkiye,2017,22.882374690421
Turkiye,2018,18.613785101083
Turkiye,2019,21.140507054026
Turkiye,2020,31.876333492899
Turkiye,2021,16.962556522344
Turkiye,2022,22.300149503073
Turkiye,2005,14.086496007325
Turkiye,2006,17.076126058204
Turkiye,2007,22.773399682851
Turkiye,2008,10.433392567168
Turkiye,2009,22.153757631035
Turkiye,2010,24.086850479589
Turkiye,2011,16.286166129481
Turkiye,2012,21.591474203966
Turkiye,2013,15.852161048404
Turkiye,2014,19.562461445656
Turkiye,2015,18.446364399975
Turkiye,2016,17.174726883244
Turkiye,2017,22.882374690421
Turkiye,2018,18.613785101083
Turkiye,2019,21.140507054026
Turkiye,2020,31.876333492899
Turkiye,2021,16.962556522344
Turkiye,2022,22.300149503073
Turkiye,2005,14.086496007325
Turkiye,2006,17.076126058204
Turkiye,2007,22.773399682851
Turkiye,2008,10.433392567168
Turkiye,2009,22.153757631035
Turkiye,2010,24.086850479589
Turkiye,2011,16.286166129481
Turkiye,2012,21.591474203966
Turkiye,2013,15.852161048404
Turkiye,2014,19.562461445656
Turkiye,2015,18.446364399975
Turkiye,2016,17.174726883244
Turkiye,2017,22.882374690421
Turkiye,2018,18.613785101083
Turkiye,2019,21.140507054026
Turkiye,2020,31.876333492899
Turkiye,2021,16.962556522344
Turkiye,2022,22.300149503073
Turkiye,2005,14.086496007325
Turkiye,2006,17.076126058204
Turkiye,2007,22.773399682851
Turkiye,2008,10.433392567168
Turkiye,2009,22.153757631035
Turkiye,2010,24.086850479589
Turkiye,2011,16.286166129481
Turkiye,2012,21.591474203966
Turkiye,2013,15.852161048404
Turkiye,2014,19.562461445656
Turkiye,2015,18.446364399975
Turkiye,2016,17.174726883244
Turkiye,2017,22.882374690421
Turkiye,2018,18.613785101083
Turkiye,2019,21.140507054026
Turkiye,2020,31.876333492899
Turkiye,2021,16.962556522344
Turkiye,2022,22.300149503073
Turkiye,2005,14.086496007325
Turkiye,2006,17.076126058204
Turkiye,2007,22.773399682851
Turkiye,2008,10.433392567168
Turkiye,2009,22.153757631035
Turkiye,2010,24.086850479589
Turkiye,2011,16.286166129481
Turkiye,2012,21.591474203966
Turkiye,2013,15.852161048404
Turkiye,2014,19.562461445656
Turkiye,2015,18.446364399975
Turkiye,2016,17.174726883244
Turkiye,2017,22.882374690421
Turkiye,2018,18.613785101083
Turkiye,2019,21.140507054026
Turkiye,2020,31.876333492899
Turkiye,2021,16.962556522344
Turkiye,2022,22.300149503073
United States,2005,21.611530219231
United States,2006,23.835787458264
United States,2007,24.535381092518
United States,2008,16.834591954888
United States,2009,20.689633498726
United States,2010,22.741044735952
United States,2011,22.428117510488
United States,2012,24.091369677685
United States,2013,29.379329196193
United States,2014,31.092161805404
United States,2015,31.480697739424
United States,2016,34.783168044086
United States,2017,40.07904160615
United States,2018,35.780724916863
United States,2019,43.771065455571
United States,2020,51.094063694863
United States,2021,58.535889281277
United States,2022,43.163089538816
United States,2005,21.611530219231
United States,2006,23.835787458264
United States,2007,24.535381092518
United States,2008,16.834591954888
United States,2009,20.689633498726
United States,2010,22.741044735952
United States,2011,22.428117510488
United States,2012,24.091369677685
United States,2013,29.379329196193
United States,2014,31.092161805404
United States,2015,31.480697739424
United States,2016,34.783168044086
United States,2017,40.07904160615
United States,2018,35.780724916863
United States,2019,43.771065455571
United States,2020,51.094063694863
United States,2021,58.535889281277
United States,2022,43.163089538816
United States,2005,21.611530219231
United States,2006,23.835787458264
United States,2007,24.535381092518
United States,2008,16.834591954888
United States,2009,20.689633498726
United States,2010,22.741044735952
United States,2011,22.428117510488
United States,2012,24.091369677685
United States,2013,29.379329196193
United States,2014,31.092161805404
United States,2015,31.480697739424
United States,2016,34.783168044086
United States,2017,40.07904160615
United States,2018,35.780724916863
United States,2019,43.771065455571
United States,2020,51.094063694863
United States,2021,58.535889281277
United States,2022,43.163089538816
United States,2005,21.611530219231
United States,2006,23.835787458264
United States,2007,24.535381092518
United States,2008,16.834591954888
United States,2009,20.689633498726
United States,2010,22.741044735952
United States,2011,22.428117510488
United States,2012,24.091369677685
United States,2013,29.379329196193
United States,2014,31.092161805404
United States,2015,31.480697739424
United States,2016,34.783168044086
United States,2017,40.07904160615
United States,2018,35.780724916863
United States,2019,43.771065455571
United States,2020,51.094063694863
United States,2021,58.535889281277
United States,2022,43.163089538816
United States,2005,21.611530219231
United States,2006,23.835787458264
United States,2007,24.535381092518
United States,2008,16.834591954888
United States,2009,20.689633498726
United States,2010,22.741044735952
United States,2011,22.428117510488
United States,2012,24.091369677685
United States,2013,29.379329196193
United States,2014,31.092161805404
United States,2015,31.480697739424
United States,2016,34.783168044086
United States,2017,40.07904160615
United States,2018,35.780724916863
United States,2019,43.771065455571
United States,2020,51.094063694863
United States,2021,58.535889281277
United States,2022,43.163089538816
United States,2005,21.611530219231
United States,2006,23.835787458264
United States,2007,24.535381092518
United States,2008,16.834591954888
United States,2009,20.689633498726
United States,2010,22.741044735952
United States,2011,22.428117510488
United States,2012,24.091369677685
United States,2013,29.379329196193
United States,2014,31.092161805404
United States,2015,31.480697739424
United States,2016,34.783168044086
United States,2017,40.07904160615
United States,2018,35.780724916863
United States,2019,43.771065455571
United States,2020,51.094063694863
United States,2021,58.535889281277
United States,2022,43.163089538816
South Africa,2005,33.473264057813
South Africa,2006,35.190363596185
South Africa,2007,39.579764171767
South Africa,2008,26.460150397239
South Africa,2009,42.077054692612
South Africa,2010,43.023571020141
South Africa,2011,34.786196481412
South Africa,2012,37.64049689332
South Africa,2013,37.965917593587
South Africa,2014,36.466570458086
South Africa,2015,36.583099702917
South Africa,2016,41.862359148836
South Africa,2017,40.957273930839
South Africa,2018,34.153322580647
South Africa,2019,37.30689725117
South Africa,2020,39.35278315611
South Africa,2021,41.603368247273
South Africa,2022,50.22690711486
South Africa,2005,33.473264057813
South Africa,2006,35.190363596185
South Africa,2007,39.579764171767
South Africa,2008,26.460150397239
South Africa,2009,42.077054692612
South Africa,2010,43.023571020141
South Africa,2011,34.786196481412
South Africa,2012,37.64049689332
South Africa,2013,37.965917593587
South Africa,2014,36.466570458086
South Africa,2015,36.583099702917
South Africa,2016,41.862359148836
South Africa,2017,40.957273930839
South Africa,2018,34.153322580647
South Africa,2019,37.30689725117
South Africa,2020,39.35278315611
South Africa,2021,41.603368247273
South Africa,2022,50.22690711486
South Africa,2005,33.473264057813
South Africa,2006,35.190363596185
South Africa,2007,39.579764171767
South Africa,2008,26.460150397239
South Africa,2009,42.077054692612
South Africa,2010,43.023571020141
South Africa,2011,34.786196481412
South Africa,2012,37.64049689332
South Africa,2013,37.965917593587
South Africa,2014,36.466570458086
South Africa,2015,36.583099702917
South Africa,2016,41.862359148836
South Africa,2017,40.957273930839
South Africa,2018,34.153322580647
South Africa,2019,37.30689725117
South Africa,2020,39.35278315611
South Africa,2021,41.603368247273
South Africa,2022,50.22690711486
South Africa,2005,33.473264057813
South Africa,2006,35.190363596185
South Africa,2007,39.579764171767
South Africa,2008,26.460150397239
South Africa,2009,42.077054692612
South Africa,2010,43.023571020141
South Africa,2011,34.786196481412
South Africa,2012,37.64049689332
South Africa,2013,37.965917593587
South Africa,2014,36.466570458086
South Africa,2015,36.583099702917
South Africa,2016,41.862359148836
South Africa,2017,40.957273930839
South Africa,2018,34.153322580647
South Africa,2019,37.30689725117
South Africa,2020,39.35278315611
South Africa,2021,41.603368247273
South Africa,2022,50.22690711486
South Africa,2005,33.473264057813
South Africa,2006,35.190363596185
South Africa,2007,39.579764171767
South Africa,2008,26.460150397239
South Africa,2009,42.077054692612
South Africa,2010,43.023571020141
South Africa,2011,34.786196481412
South Africa,2012,37.64049689332
South Africa,2013,37.965917593587
South Africa,2014,36.466570458086
South Africa,2015,36.583099702917
South Africa,2016,41.862359148836
South Africa,2017,40.957273930839
South Africa,2018,34.153322580647
South Africa,2019,37.30689725117
South Africa,2020,39.35278315611
South Africa,2021,41.603368247273
South Africa,2022,50.22690711486
South Africa,2005,33.473264057813
South Africa,2006,35.190363596185
South Africa,2007,39.579764171767
South Africa,2008,26.460150397239
South Africa,2009,42.077054692612
South Africa,2010,43.023571020141
South Africa,2011,34.786196481412
South Africa,2012,37.64049689332
South Africa,2013,37.965917593587
South Africa,2014,36.466570458086
South Africa,2015,36.583099702917
South Africa,2016,41.862359148836
South Africa,2017,40.957273930839
South Africa,2018,34.153322580647
South Africa,2019,37.30689725117
South Africa,2020,39.35278315611
South Africa,2021,41.603368247273
South Africa,2022,50.22690711486
